country,year,population,netMigration,population_in_millions,Class
Marshall Islands,1983,35975,-35,0,3
Marshall Islands,1982,34569,-43,0,3
Marshall Islands,1981,33219,-52,0,3
Marshall Islands,1980,31988,-173,0,3
Marshall Islands,1979,30902,-263,0,3
Marshall Islands,1978,29892,-233,0,3
Marshall Islands,1977,28912,-222,0,3
Marshall Islands,1976,27964,-210,0,3
Marshall Islands,1975,27047,-194,0,3
Marshall Islands,1974,26174,-173,0,3
Marshall Islands,1973,25522,-523,0,3
Marshall Islands,1972,25084,-520,0,3
Marshall Islands,1971,24680,-509,0,3
Marshall Islands,1970,23969,172,0,3
Marshall Islands,1969,22623,876,0,3
Marshall Islands,1968,21001,871,0,3
Marshall Islands,1967,19665,412,0,3
Marshall Islands,1966,18794,17,0,3
Marshall Islands,1965,18154,25,0,3
Marshall Islands,1964,17537,28,0,3
Marshall Islands,1963,16947,25,0,3
Marshall Islands,1962,16387,20,0,3
Marshall Islands,1961,15867,15,0,3
Marshall Islands,1960,15374,9,0,3
Mauritania,2023,4862989,3000,4,3
Mauritania,2022,4736139,3000,4,3
Mauritania,2021,4614974,-1494,4,3
Mauritania,2020,4498604,-1494,4,3
Mauritania,2019,4383849,-3018,4,3
Mauritania,2018,4270712,-2987,4,3
Mauritania,2017,4160015,-3001,4,3
Mauritania,2016,4051890,-3009,4,3
Mauritania,2015,3946220,-3018,3,3
Mauritania,2014,3843174,-2984,3,3
Mauritania,2013,3742959,-2987,3,3
Mauritania,2012,3636113,14070,3,3
Mauritania,2011,3524249,9340,3,3
Mauritania,2010,3419461,3637,3,3
Mauritania,2009,3322616,-2553,3,3
Mauritania,2008,3233336,-8361,3,3
Mauritania,2007,3153508,-17078,3,3
Mauritania,2006,3081229,-18058,3,3
Mauritania,2005,3012360,-18723,3,3
Mauritania,2004,2946575,-19075,2,3
Mauritania,2003,2883326,-19137,2,3
Mauritania,2002,2821703,-18933,2,3
Mauritania,2001,2761823,-21099,2,3
Mauritania,2000,2695003,-2997,2,3
Mauritania,1999,2620611,-2998,2,3
Mauritania,1998,2550501,-8513,2,3
Mauritania,1997,2484278,-8191,2,3
Mauritania,1996,2428816,-28880,2,3
Mauritania,1995,2380341,-22996,2,3
Mauritania,1994,2315191,5305,2,3
Mauritania,1993,2237064,6215,2,3
Mauritania,1992,2147527,34504,2,3
Mauritania,1991,2066302,-2998,2,3
Mauritania,1990,2006027,-3002,2,3
Mauritania,1989,1955040,-17967,1,3
Mauritania,1988,1905847,-2997,1,3
Mauritania,1987,1851092,-2997,1,3
Mauritania,1986,1798009,-2998,1,3
Mauritania,1985,1746265,-2998,1,3
Mauritania,1984,1695675,-2998,1,3
Mauritania,1983,1646343,-2998,1,3
Mauritania,1982,1598332,-2998,1,3
Mauritania,1981,1551687,-2998,1,3
Mauritania,1980,1506694,-2997,1,3
Mauritania,1979,1463514,-2997,1,3
Mauritania,1978,1421786,-2998,1,3
Mauritania,1977,1381329,-2998,1,3
Mauritania,1976,1341604,-1655,1,3
Mauritania,1975,1302436,-1477,1,3
Mauritania,1974,1264352,-1325,1,3
Mauritania,1973,1227358,-1209,1,3
Mauritania,1972,1191376,-1148,1,3
Mauritania,1971,1156361,-1019,1,3
Mauritania,1970,1122198,-864,1,3
Mauritania,1969,1088832,-698,1,3
Mauritania,1968,1056393,-575,1,3
Mauritania,1967,1024992,-521,1,3
Mauritania,1966,994697,-477,0,3
Mauritania,1965,965621,-438,0,3
Mauritania,1964,937830,-397,0,3
Mauritania,1963,911290,-369,0,3
Mauritania,1962,885938,-347,0,3
Mauritania,1961,861663,-336,0,3
Mauritania,1960,838478,-322,0,3
Mauritius,2023,1261041,0,1,3
Mauritius,2022,1262523,0,1,3
Mauritius,2021,1266334,-478,1,3
Mauritius,2020,1266014,-478,1,3
Mauritius,2019,1265985,-1034,1,3
Mauritius,2018,1265577,-2209,1,3
Mauritius,2017,1264887,-2381,1,3
Mauritius,2016,1263747,-2558,1,3
Mauritius,2015,1262879,-2747,1,3
Mauritius,2014,1261208,-2932,1,3
Mauritius,2013,1258927,-3131,1,3
Mauritius,2012,1255882,-3327,1,3
Mauritius,2011,1252404,-3520,1,3
Mauritius,2010,1250400,-3194,1,3
Mauritius,2009,1247429,-3146,1,3
Mauritius,2008,1244121,-3127,1,3
Mauritius,2007,1239630,-3141,1,3
Mauritius,2006,1233996,-3166,1,3
Mauritius,2005,1228254,-3221,1,3
Mauritius,2004,1221003,-3288,1,3
Mauritius,2003,1213370,-3347,1,3
Mauritius,2002,1204621,-3357,1,3
Mauritius,2001,1196287,-3145,1,3
Mauritius,2000,1186873,-2522,1,3
Mauritius,1999,1175267,-1882,1,3
Mauritius,1998,1160421,-1576,1,3
Mauritius,1997,1148284,-1455,1,3
Mauritius,1996,1133996,-1349,1,3
Mauritius,1995,1122457,-1305,1,3
Mauritius,1994,1112846,-1284,1,3
Mauritius,1993,1097374,-1305,1,3
Mauritius,1992,1084441,-1343,1,3
Mauritius,1991,1070266,-1454,1,3
Mauritius,1990,1058775,-1646,1,3
Mauritius,1989,1051260,-1803,1,3
Mauritius,1988,1043239,-965,1,3
Mauritius,1987,1036082,127,1,3
Mauritius,1986,1028360,1296,1,3
Mauritius,1985,1020528,807,1,3
Mauritius,1984,1012221,130,1,3
Mauritius,1983,1001691,-1288,1,3
Mauritius,1982,992521,-1826,0,3
Mauritius,1981,980462,-1462,0,3
Mauritius,1980,966039,-1601,0,3
Mauritius,1979,949888,-2180,0,3
Mauritius,1978,933499,-2877,0,3
Mauritius,1977,921379,-3388,0,3
Mauritius,1976,906507,-3431,0,3
Mauritius,1975,892000,-3210,0,3
Mauritius,1974,878042,-3282,0,3
Mauritius,1973,864819,-3031,0,3
Mauritius,1972,852053,-2686,0,3
Mauritius,1971,839230,-2468,0,3
Mauritius,1970,826000,-2191,0,3
Mauritius,1969,812405,-2075,0,3
Mauritius,1968,798413,-1896,0,3
Mauritius,1967,783917,-1767,0,3
Mauritius,1966,768813,-2208,0,3
Mauritius,1965,753000,-2829,0,3
Mauritius,1964,736381,-3222,0,3
Mauritius,1963,718861,-3306,0,3
Mauritius,1962,700349,-2968,0,3
Mauritius,1961,680757,-3026,0,3
Mauritius,1960,676683,-2494,0,3
Mexico,2023,128455567,-50239,128,3
Mexico,2022,127504125,-51399,127,3
Mexico,2021,126705138,-52649,126,3
Mexico,2020,125998302,-9949,125,3
Mexico,2019,125085311,-47764,125,3
Mexico,2018,124013861,-99430,124,3
Mexico,2017,122839258,-12438,122,3
Mexico,2016,121519221,33094,121,3
Mexico,2015,120149897,-82173,120,3
Mexico,2014,118755887,-100413,118,3
Mexico,2013,117290686,-101719,117,3
Mexico,2012,115755909,-48160,115,3
Mexico,2011,114150481,4184,114,3
Mexico,2010,112532401,-41156,112,3
Mexico,2009,111049428,-289132,111,3
Mexico,2008,109684489,-321847,109,3
Mexico,2007,108302973,-309663,108,3
Mexico,2006,106886790,-312270,106,3
Mexico,2005,105442402,-318048,105,3
Mexico,2004,103945813,-270797,103,3
Mexico,2003,102429341,-332396,102,3
Mexico,2002,100917081,-324106,100,3
Mexico,2001,99394288,-348349,99,3
Mexico,2000,97873442,-356430,97,3
Mexico,1999,96334810,-335401,96,3
Mexico,1998,94767284,-302976,94,3
Mexico,1997,93183094,-312542,93,3
Mexico,1996,91586555,-320872,91,3
Mexico,1995,89969572,-313979,89,3
Mexico,1994,88314424,-276896,88,3
Mexico,1993,86648447,-316437,86,3
Mexico,1992,84993164,-298907,84,3
Mexico,1991,83351595,-319832,83,3
Mexico,1990,81720428,-286584,81,3
Mexico,1989,80233749,-592054,80,3
Mexico,1988,78892015,-573155,78,3
Mexico,1987,77553504,-618502,77,3
Mexico,1986,76224365,-641663,76,3
Mexico,1985,74872006,-588611,74,3
Mexico,1984,73489654,-547736,73,3
Mexico,1983,72080310,-486358,72,3
Mexico,1982,70656783,-489089,70,3
Mexico,1981,69233769,-475073,69,3
Mexico,1980,67705186,-261285,67,3
Mexico,1979,65972912,-66472,65,3
Mexico,1978,64123997,-55950,64,3
Mexico,1977,62262505,-36258,62,3
Mexico,1976,60452543,-129187,60,3
Mexico,1975,58691882,-113208,58,3
Mexico,1974,56945880,-135138,56,3
Mexico,1973,55228203,-137332,55,3
Mexico,1972,53543436,-140810,53,3
Mexico,1971,51897675,-138534,51,3
Mexico,1970,50289306,-137213,50,3
Mexico,1969,48714394,-130524,48,3
Mexico,1968,47170337,-116362,47,3
Mexico,1967,45656963,-98676,45,3
Mexico,1966,44180437,-96681,44,3
Mexico,1965,42737991,-72486,42,3
Mexico,1964,41333878,-72587,41,3
Mexico,1963,39982118,-66521,39,3
Mexico,1962,38683283,-59833,38,3
Mexico,1961,37439317,-56177,37,3
Mexico,1960,36268055,-90381,36,3
Monaco,2023,36297,200,0,3
Monaco,2022,36469,200,0,3
Monaco,2021,36686,206,0,3
Monaco,2020,36922,206,0,3
Monaco,2019,37034,416,0,3
Monaco,2018,37029,416,0,3
Monaco,2017,37044,416,0,3
Monaco,2016,37071,416,0,3
Monaco,2015,36760,1019,0,3
Monaco,2014,36110,988,0,3
Monaco,2013,35425,960,0,3
Monaco,2012,34700,955,0,3
Monaco,2011,33945,858,0,3
Monaco,2010,33178,823,0,3
Monaco,2009,32401,795,0,3
Monaco,2008,31862,318,0,3
Monaco,2007,31823,-229,0,3
Monaco,2006,32011,-180,0,3
Monaco,2005,32141,-137,0,3
Monaco,2004,32236,-106,0,3
Monaco,2003,32316,-73,0,3
Monaco,2002,32386,-61,0,3
Monaco,2001,32444,-65,0,3
Monaco,2000,32465,16,0,3
Monaco,1999,32394,163,0,3
Monaco,1998,32209,260,0,3
Monaco,1997,31968,291,0,3
Monaco,1996,31719,287,0,3
Monaco,1995,31482,290,0,3
Monaco,1994,31253,306,0,3
Monaco,1993,31024,322,0,3
Monaco,1992,30794,325,0,3
Monaco,1991,30564,328,0,3
Monaco,1990,30329,347,0,3
Monaco,1989,30078,381,0,3
Monaco,1988,29802,408,0,3
Monaco,1987,29500,438,0,3
Monaco,1986,29171,469,0,3
Monaco,1985,28807,500,0,3
Monaco,1984,28407,522,0,3
Monaco,1983,27985,525,0,3
Monaco,1982,27573,506,0,3
Monaco,1981,27284,316,0,3
Monaco,1980,27076,354,0,3
Monaco,1979,26834,404,0,3
Monaco,1978,26553,441,0,3
Monaco,1977,26242,466,0,3
Monaco,1976,25898,510,0,3
Monaco,1975,25524,504,0,3
Monaco,1974,25262,230,0,3
Monaco,1973,25102,233,0,3
Monaco,1972,24889,280,0,3
Monaco,1971,24610,338,0,3
Monaco,1970,24270,397,0,3
Monaco,1969,23875,447,0,3
Monaco,1968,23481,380,0,3
Monaco,1967,23281,35,0,3
Monaco,1966,23198,125,0,3
Monaco,1965,23022,208,0,3
Monaco,1964,22766,257,0,3
Monaco,1963,22442,309,0,3
Monaco,1962,22106,270,0,3
Monaco,1961,21907,34,0,3
Monaco,1960,21797,85,0,3
Morocco,2023,37840044,-39998,37,3
Morocco,2022,37457971,-39998,37,3
Morocco,2021,37076584,-46242,37,3
Morocco,2020,36688772,-33807,36,3
Morocco,2019,36304408,-91959,36,3
Morocco,2018,35927511,-89007,35,3
Morocco,2017,35528115,-71807,35,3
Morocco,2016,35107264,-57256,35,3
Morocco,2015,34680458,-81202,34,3
Morocco,2014,34248603,-72062,34,3
Morocco,2013,33803527,-67026,33,3
Morocco,2012,33352169,-65136,33,3
Morocco,2011,32903699,-67369,32,3
Morocco,2010,32464865,-70490,32,3
Morocco,2009,32042877,-82207,32,3
Morocco,2008,31634992,-78864,31,3
Morocco,2007,31232633,-73718,31,3
Morocco,2006,30833022,-72241,30,3
Morocco,2005,30431902,-58941,30,3
Morocco,2004,30033125,-66711,30,3
Morocco,2003,29661270,-108908,29,3
Morocco,2002,29301817,-91645,29,3
Morocco,2001,28930097,-84706,28,3
Morocco,2000,28554415,-90376,28,3
Morocco,1999,28176997,-91664,28,3
Morocco,1998,27791825,-94306,27,3
Morocco,1997,27397118,-95238,27,3
Morocco,1996,26999093,-98110,26,3
Morocco,1995,26599048,-97336,26,3
Morocco,1994,26201551,-115414,26,3
Morocco,1993,25806777,-121197,25,3
Morocco,1992,25400676,-118907,25,3
Morocco,1991,24988083,-130743,24,3
Morocco,1990,24570814,-104908,24,3
Morocco,1989,24148104,-109031,24,3
Morocco,1988,23720590,-107903,23,3
Morocco,1987,23279935,-110291,23,3
Morocco,1986,22824446,-104360,22,3
Morocco,1985,22335077,-56186,22,3
Morocco,1984,21817271,-51472,21,3
Morocco,1983,21287381,-37417,21,3
Morocco,1982,20746765,-32757,20,3
Morocco,1981,20208260,-26896,20,3
Morocco,1980,19678444,-17644,19,3
Morocco,1979,19167661,-27391,19,3
Morocco,1978,18679859,-30603,18,3
Morocco,1977,18206472,-32181,18,3
Morocco,1976,17756516,-58073,17,3
Morocco,1975,17325325,-52014,17,3
Morocco,1974,16902383,-52945,16,3
Morocco,1973,16489452,-51797,16,3
Morocco,1972,16081438,-47253,16,3
Morocco,1971,15677300,-39372,15,3
Morocco,1970,15274351,-26172,15,3
Morocco,1969,14876982,-25803,14,3
Morocco,1968,14490077,-26517,14,3
Morocco,1967,14109755,-24525,14,3
Morocco,1966,13738502,-28290,13,3
Morocco,1965,13381880,-34401,13,3
Morocco,1964,13044254,-47413,13,3
Morocco,1963,12726686,-57523,12,3
Morocco,1962,12404757,-29267,12,3
Morocco,1961,12081713,-41561,12,3
Morocco,1960,11769774,-19418,11,3
Nepal,2023,30896590,-62012,30,3
Nepal,2022,30547580,-62012,30,3
Nepal,2021,30034989,296541,30,3
Nepal,2020,29348627,306664,29,3
Nepal,2019,28832496,-70597,28,3
Nepal,2018,28506712,-81130,28,3
Nepal,2017,28183426,-78062,28,3
Nepal,2016,27861186,-98016,27,3
Nepal,2015,27610325,-221059,27,3
Nepal,2014,27462106,-310157,27,3
Nepal,2013,27381555,-373065,27,3
Nepal,2012,27330694,-371708,27,3
Nepal,2011,27266399,-347554,27,3
Nepal,2010,27161567,-293613,27,3
Nepal,2009,27026941,-300762,27,3
Nepal,2008,26881544,-294886,26,3
Nepal,2007,26713655,-282748,26,3
Nepal,2006,26518971,-271254,26,3
Nepal,2005,26285110,-238799,26,3
Nepal,2004,26003965,-212507,26,3
Nepal,2003,25682908,-183002,25,3
Nepal,2002,25332178,-160257,25,3
Nepal,2001,24956071,-149185,24,3
Nepal,2000,24559500,-147403,24,3
Nepal,1999,24143157,-122704,24,3
Nepal,1998,23703328,-108537,23,3
Nepal,1997,23249417,-98574,23,3
Nepal,1996,22783969,-92417,22,3
Nepal,1995,22305571,-86300,22,3
Nepal,1994,21794751,-27423,21,3
Nepal,1993,21267359,-37782,21,3
Nepal,1992,20702133,84106,20,3
Nepal,1991,20130779,17056,20,3
Nepal,1990,19616530,-650,19,3
Nepal,1989,19145077,-39853,19,3
Nepal,1988,18720745,-64324,18,3
Nepal,1987,18326204,-72511,18,3
Nepal,1986,17936926,-47064,17,3
Nepal,1985,17540571,-30173,17,3
Nepal,1984,17141610,-19303,17,3
Nepal,1983,16740664,1314,16,3
Nepal,1982,16347124,-3898,16,3
Nepal,1981,15969792,-4859,15,3
Nepal,1980,15600442,5084,15,3
Nepal,1979,15238564,105,15,3
Nepal,1978,14888770,351,14,3
Nepal,1977,14550430,2113,14,3
Nepal,1976,14230738,-15131,14,3
Nepal,1975,13925541,-6677,13,3
Nepal,1974,13626301,-4360,13,3
Nepal,1973,13335963,-1089,13,3
Nepal,1972,13052220,-2111,13,3
Nepal,1971,12774870,-7285,12,3
Nepal,1970,12501285,1846,12,3
Nepal,1969,12231874,-539,12,3
Nepal,1968,11970411,-757,11,3
Nepal,1967,11715579,355,11,3
Nepal,1966,11470199,-3307,11,3
Nepal,1965,11232951,-1559,11,3
Nepal,1964,11002819,-6094,11,3
Nepal,1963,10782717,-8313,10,3
Nepal,1962,10570716,-9259,10,3
Nepal,1961,10365144,-10608,10,3
Nepal,1960,10167941,-13235,10,3
Netherlands,2023,17879488,29998,17,3
Netherlands,2022,17700982,29998,17,3
Netherlands,2021,17533044,57439,17,3
Netherlands,2020,17441500,58816,17,3
Netherlands,2019,17344874,60266,17,3
Netherlands,2018,17231624,60758,17,3
Netherlands,2017,17131296,60585,17,3
Netherlands,2016,17030314,59528,17,3
Netherlands,2015,16939923,57677,16,3
Netherlands,2014,16865008,54876,16,3
Netherlands,2013,16804432,51268,16,3
Netherlands,2012,16754962,46924,16,3
Netherlands,2011,16693074,41782,16,3
Netherlands,2010,16615394,35628,16,3
Netherlands,2009,16530388,28780,16,3
Netherlands,2008,16445593,23206,16,3
Netherlands,2007,16381696,18739,16,3
Netherlands,2006,16346101,15632,16,3
Netherlands,2005,16319868,13610,16,3
Netherlands,2004,16281779,12819,16,3
Netherlands,2003,16225302,13122,16,3
Netherlands,2002,16148929,14789,16,3
Netherlands,2001,16046180,17665,16,3
Netherlands,2000,15925513,21650,15,3
Netherlands,1999,15812088,26897,15,3
Netherlands,1998,15707209,31182,15,3
Netherlands,1997,15610650,34673,15,3
Netherlands,1996,15530498,37200,15,3
Netherlands,1995,15459006,38760,15,3
Netherlands,1994,15382838,39389,15,3
Netherlands,1993,15290368,38984,15,3
Netherlands,1992,15184166,37760,15,3
Netherlands,1991,15069798,35486,15,3
Netherlands,1990,14951510,32373,14,3
Netherlands,1989,14848907,28219,14,3
Netherlands,1988,14760094,24900,14,3
Netherlands,1987,14665037,22282,14,3
Netherlands,1986,14572278,20357,14,3
Netherlands,1985,14491632,19149,14,3
Netherlands,1984,14424211,18758,14,3
Netherlands,1983,14367070,19123,14,3
Netherlands,1982,14312690,20102,14,3
Netherlands,1981,14247208,21737,14,3
Netherlands,1980,14149800,24210,14,3
Netherlands,1979,14038270,27325,14,3
Netherlands,1978,13941700,29717,13,3
Netherlands,1977,13856185,31478,13,3
Netherlands,1976,13774037,32630,13,3
Netherlands,1975,13666335,32971,13,3
Netherlands,1974,13545056,32613,13,3
Netherlands,1973,13439322,31535,13,3
Netherlands,1972,13328593,29789,13,3
Netherlands,1971,13194497,27272,13,3
Netherlands,1970,13038526,24024,13,3
Netherlands,1969,12877984,20270,12,3
Netherlands,1968,12729721,16791,12,3
Netherlands,1967,12598201,13608,12,3
Netherlands,1966,12456251,10636,12,3
Netherlands,1965,12294732,8091,12,3
Netherlands,1964,12127120,5663,12,3
Netherlands,1963,11965966,3544,11,3
Netherlands,1962,11805689,1376,11,3
Netherlands,1961,11638712,-469,11,3
Netherlands,1960,11486631,-1845,11,3
New Caledonia,2023,267940,500,0,3
New Caledonia,2022,269215,500,0,3
New Caledonia,2021,270390,-1182,0,3
New Caledonia,2020,271080,-1182,0,3
New Caledonia,2019,271240,-2336,0,3
New Caledonia,2018,271170,-2386,0,3
New Caledonia,2017,270810,-2389,0,3
New Caledonia,2016,270220,-2346,0,3
New Caledonia,2015,269460,-2230,0,3
New Caledonia,2014,268050,510,0,3
New Caledonia,2013,263650,1860,0,3
New Caledonia,2012,259000,1793,0,3
New Caledonia,2011,254350,1756,0,3
New Caledonia,2010,249750,1709,0,3
New Caledonia,2009,245950,1005,0,3
New Caledonia,2008,242750,580,0,3
New Caledonia,2007,239250,582,0,3
New Caledonia,2006,235750,572,0,3
New Caledonia,2005,232250,83,0,3
New Caledonia,2004,228750,543,0,3
New Caledonia,2003,225296,928,0,3
New Caledonia,2002,221490,1022,0,3
New Caledonia,2001,217324,1001,0,3
New Caledonia,2000,213230,969,0,3
New Caledonia,1999,209214,938,0,3
New Caledonia,1998,205279,901,0,3
New Caledonia,1997,201418,901,0,3
New Caledonia,1996,197564,979,0,3
New Caledonia,1995,193816,1072,0,3
New Caledonia,1994,189482,1089,0,3
New Caledonia,1993,184496,1057,0,3
New Caledonia,1992,179799,1037,0,3
New Caledonia,1991,175362,1025,0,3
New Caledonia,1990,170899,953,0,3
New Caledonia,1989,166898,663,0,3
New Caledonia,1988,163650,293,0,3
New Caledonia,1987,160500,111,0,3
New Caledonia,1986,157350,89,0,3
New Caledonia,1985,154450,48,0,3
New Caledonia,1984,151650,-69,0,3
New Caledonia,1983,148700,-561,0,3
New Caledonia,1982,145700,-1170,0,3
New Caledonia,1981,142650,-1406,0,3
New Caledonia,1980,140050,-1379,0,3
New Caledonia,1979,138500,-1366,0,3
New Caledonia,1978,137500,-1357,0,3
New Caledonia,1977,136000,-1060,0,3
New Caledonia,1976,134000,108,0,3
New Caledonia,1975,132500,1579,0,3
New Caledonia,1974,131000,2130,0,3
New Caledonia,1973,128500,2047,0,3
New Caledonia,1972,125500,1969,0,3
New Caledonia,1971,120000,1871,0,3
New Caledonia,1970,112000,1708,0,3
New Caledonia,1969,104000,1228,0,3
New Caledonia,1968,99500,587,0,3
New Caledonia,1967,96500,317,0,3
New Caledonia,1966,93500,312,0,3
New Caledonia,1965,90500,291,0,3
New Caledonia,1964,88100,329,0,3
New Caledonia,1963,85700,509,0,3
New Caledonia,1962,83400,757,0,3
New Caledonia,1961,81200,844,0,3
New Caledonia,1960,79000,815,0,3
New Zealand,2023,5223100,12999,5,3
New Zealand,2022,5117200,12999,5,3
New Zealand,2021,5111300,38220,5,3
New Zealand,2020,5090200,38220,5,3
New Zealand,2019,4979200,103392,4,3
New Zealand,2018,4900600,80419,4,3
New Zealand,2017,4813600,48815,4,3
New Zealand,2016,4714100,50012,4,3
New Zealand,2015,4609400,47165,4,3
New Zealand,2014,4516500,48532,4,3
New Zealand,2013,4442100,22547,4,3
New Zealand,2012,4408100,-1539,4,3
New Zealand,2011,4384000,-2405,4,3
New Zealand,2010,4350700,6258,4,3
New Zealand,2009,4302600,12403,4,3
New Zealand,2008,4259800,4679,4,3
New Zealand,2007,4223800,2976,4,3
New Zealand,2006,4184600,14521,4,3
New Zealand,2005,4133900,19148,4,3
New Zealand,2004,4087500,24480,4,3
New Zealand,2003,4027200,42181,4,3
New Zealand,2002,3948500,47693,3,3
New Zealand,2001,3880500,17140,3,3
New Zealand,2000,3857700,-6080,3,3
New Zealand,1999,3835100,-8993,3,3
New Zealand,1998,3815000,-1765,3,3
New Zealand,1997,3781300,11761,3,3
New Zealand,1996,3732000,24974,3,3
New Zealand,1995,3673400,26133,3,3
New Zealand,1994,3620000,20272,3,3
New Zealand,1993,3572200,12337,3,3
New Zealand,1992,3531700,6535,3,3
New Zealand,1991,3495100,30577,3,3
New Zealand,1990,3329800,71491,3,3
New Zealand,1989,3299200,-9077,3,3
New Zealand,1988,3283400,-16784,3,3
New Zealand,1987,3274400,-7835,3,3
New Zealand,1986,3246300,-10282,3,3
New Zealand,1985,3247100,-13674,3,3
New Zealand,1984,3227100,-963,3,3
New Zealand,1983,3199300,11546,3,3
New Zealand,1982,3156100,7831,3,3
New Zealand,1981,3124900,-7668,3,3
New Zealand,1980,3112900,-15213,3,3
New Zealand,1979,3109000,-26852,3,3
New Zealand,1978,3121200,-28581,3,3
New Zealand,1977,3120200,-22440,3,3
New Zealand,1976,3110500,-9194,3,3
New Zealand,1975,3083100,12858,3,3
New Zealand,1974,3023700,27542,3,3
New Zealand,1973,2961300,28061,2,3
New Zealand,1972,2903900,18032,2,3
New Zealand,1971,2853000,7629,2,3
New Zealand,1970,2810700,4590,2,3
New Zealand,1969,2772800,-5097,2,3
New Zealand,1968,2748100,-11506,2,3
New Zealand,1967,2724100,-2018,2,3
New Zealand,1966,2675900,9493,2,3
New Zealand,1965,2628400,9382,2,3
New Zealand,1964,2585400,9679,2,3
New Zealand,1963,2531800,10462,2,3
New Zealand,1962,2482000,12553,2,3
New Zealand,1961,2419700,11045,2,3
New Zealand,1960,2371800,4371,2,3
Norway,2023,5519594,27998,5,3
Norway,2022,5457127,27998,5,3
Norway,2021,5408320,10604,5,3
Norway,2020,5379475,10756,5,3
Norway,2019,5347896,25564,5,3
Norway,2018,5311916,18388,5,3
Norway,2017,5276968,21584,5,3
Norway,2016,5234519,26425,5,3
Norway,2015,5188607,30329,5,3
Norway,2014,5137232,38565,5,3
Norway,2013,5079623,40480,5,3
Norway,2012,5018573,47786,5,3
Norway,2011,4953088,47281,4,3
Norway,2010,4889252,42906,4,3
Norway,2009,4828726,39234,4,3
Norway,2008,4768212,43884,4,3
Norway,2007,4709153,39806,4,3
Norway,2006,4660677,24017,4,3
Norway,2005,4623291,18467,4,3
Norway,2004,4591910,13425,4,3
Norway,2003,4564855,11447,4,3
Norway,2002,4538159,17269,4,3
Norway,2001,4513751,7888,4,3
Norway,2000,4490967,9789,4,3
Norway,1999,4461913,19147,4,3
Norway,1998,4431464,13331,4,3
Norway,1997,4405157,9777,4,3
Norway,1996,4381336,5756,4,3
Norway,1995,4359184,6522,4,3
Norway,1994,4336613,7652,4,3
Norway,1993,4311991,12589,4,3
Norway,1992,4286401,10216,4,3
Norway,1991,4261732,8076,4,3
Norway,1990,4241473,1895,4,3
Norway,1989,4226901,-1739,4,3
Norway,1988,4209488,10240,4,3
Norway,1987,4186905,13732,4,3
